,Rotation_angle_float,total_score_mean,total_score_sd,score_per_res_mean,score_per_res_sd,%score_deviation_mean,%score_deviation_sd,uhb,uhb_sd,uhb2,uhb2_sd,Rotation_angle_float_rad
0,0.0,-2628.6474285714285,12.832357082224318,-0.6946742675928722,0.003391214873737938,-0.010721534084768143,0.0049340735068141225,23.857142857142858,1.5735915849388864,1.8571428571428572,1.3451854182690985,0.0
1,0.5,-2633.4069999999997,8.241029628228146,-0.6959320824524313,0.0021778619524915666,-0.012551601245386191,0.0031686965767057673,24.857142857142858,3.8913824205360674,2.142857142857143,1.4638501094227998,0.008726646259971648
2,1.0,-2632.164,8.144653399623644,-0.6956035940803383,0.0021523925474692795,-0.012073664625506417,0.00313163967490693,20.428571428571427,3.8668308667927223,1.7142857142857142,1.1126972805283737,0.017453292519943295
3,1.5,-2631.7915714285714,16.722674077004335,-0.695505172153428,0.004419311331132188,-0.011930464905011392,0.006429910155845779,22.285714285714285,3.352326839390103,1.4285714285714286,0.9759000729485332,0.02617993877991494
4,2.0,-2616.8612857142857,17.859493457862552,-0.6915595363938387,0.004719739285904445,-0.0061897325734533585,0.0068670200611565735,26.857142857142858,4.220133150686577,3.142857142857143,1.2149857925879117,0.03490658503988659
5,2.5,-2622.9612857142856,16.512172305244956,-0.6931715871337965,0.0043636818988490944,-0.008535197884207426,0.006348971696253385,22.428571428571427,3.207134902949093,2.142857142857143,0.6900655593423541,0.04363323129985824
6,3.0,-2628.671857142857,14.526847885077853,-0.694680723346421,0.0038390189971135922,-0.010730926931797127,0.005585609473614874,21.142857142857142,3.7606990231680517,2.0,1.0,0.05235987755982988
7,3.5,-2631.0917142857143,15.169833570986432,-0.6953202204771972,0.004008941218548231,-0.011661368076969606,0.005832839083714908,23.714285714285715,3.1471831698777724,1.8571428571428572,1.2149857925879117,0.061086523819801536
8,4.0,-2630.620571428571,11.482349626813393,-0.6951957112654787,0.0030344475757963798,-0.011480212465848573,0.004414992251744341,22.142857142857142,4.140393356054125,1.5714285714285714,1.2724180205607036,0.06981317007977318
9,4.5,-2626.31,7.22202104677071,-0.694056553911205,0.0019085679299076879,-0.009822786932202371,0.002776885219464942,25.142857142857142,3.132015933791496,3.5714285714285716,2.63673679998231,0.07853981633974483
10,5.0,-2628.4054285714287,10.522012859669424,-0.6946103141045002,0.002780658789553153,-0.010628484477357888,0.004045740354370815,24.0,3.366501646120692,1.5714285714285714,1.2724180205607034,0.08726646259971647
11,5.5,-2629.863714285714,15.636272805182749,-0.6949956961643008,0.004132207400946785,-0.011189198994739096,0.006012186140007035,23.428571428571427,5.223572942509207,1.5714285714285714,0.5345224838248488,0.09599310885968812
12,6.0,-2622.3479999999995,11.299462686340393,-0.6930095137420719,0.0029861159319081805,-0.008299387987742093,0.004344671764093635,22.714285714285715,1.1126972805283737,1.4285714285714286,1.1338934190276817,0.10471975511965977
13,6.5,-2635.0849999999996,11.450056448186842,-0.6963755285412262,0.0030259134376814985,-0.013196796457098547,0.004402575443507823,19.714285714285715,3.0937725468153876,2.2857142857142856,0.7559289460184544,0.11344640137963143
14,7.0,-2630.447142857143,16.797451785202124,-0.6951498791905768,0.004439072881924453,-0.011413528744835517,0.006458662372336888,19.571428571428573,4.577377082170635,1.5714285714285714,0.9759000729485332,0.12217304763960307
15,7.5,-2629.1544285714285,6.838188621195612,-0.6948082527937178,0.0018071322994702677,-0.010916476857317727,0.0026293006884274186,21.0,2.7688746209726918,2.0,1.2909944487358054,0.1308996938995747
16,8.0,-2619.105,8.81520950781489,-0.6921524841437633,0.002329600821304154,-0.0070524463479428945,0.0033894701815752014,21.714285714285715,4.572172558506722,2.5714285714285716,1.2724180205607034,0.13962634015954636
17,8.5,-2616.070571428572,12.763010523346138,-0.69135057384476,0.003372888616106307,-0.005885700945935292,0.004907409580868449,25.571428571428573,2.29906813420444,2.2857142857142856,1.1126972805283737,0.14835298641951802
18,9.0,-2615.210428571429,10.913955467766057,-0.6911232633645424,0.0028842377028979902,-0.005554973858440009,0.004196443270944201,23.857142857142858,2.4784787961282095,3.0,1.0,0.15707963267948966
19,9.5,-2618.4262857142858,9.664965109684912,-0.6919731199033524,0.002554166255202139,-0.006791479001540315,0.003716203343346559,24.428571428571427,2.819996622760558,2.2857142857142856,1.9760470401187074,0.1658062789394613
20,10.0,-2615.922857142857,14.143384677751623,-0.6913115372999094,0.003737680940209189,-0.005828904432321215,0.005438166907920734,23.0,4.242640687119285,1.7142857142857142,1.3801311186847085,0.17453292519943295
21,10.5,-2605.0897142857143,17.542451764356148,-0.6884486559951677,0.004635954483180812,-0.0016635338129980472,0.006745116734241556,22.714285714285715,2.138089935299395,2.142857142857143,1.3451854182690985,0.1832595714594046
22,11.0,-2602.100428571429,20.191688462146487,-0.687658675626699,0.005336069889573599,-0.0005141459528686172,0.00776375489401921,20.857142857142858,5.899959644736887,2.142857142857143,1.2149857925879117,0.19198621771937624
23,11.5,-2598.649857142857,10.210630545801497,-0.6867467909996979,0.0026983695945564153,0.0008126074222122888,0.00392601307313169,22.142857142857142,2.4102953780654786,2.142857142857143,1.0690449676496976,0.20071286397934787
24,12.0,-2611.5864285714283,17.26348351151575,-0.6901655466626399,0.004562231371965128,-0.004161536762346113,0.006637852740825382,20.428571428571427,4.353433237386437,2.0,1.0,0.20943951023931953
25,12.5,-2599.0910000000003,18.13663381115694,-0.6868633720930232,0.004792979336986551,0.0006429868863900863,0.006973581222609438,22.428571428571427,6.629659188252511,2.0,1.1547005383792515,0.2181661564992912
