,Rotation_angle_float,normalized_score_dev_mean,normalized_score_dev_sd,total_score_mean,total_score_sd,score_per_res_mean,score_per_res_sd,%score_deviation_mean,%score_deviation_sd,uhb,uhb_sd,uhb2,uhb2_sd,Rotation_angle_float_rad
23,8.5,0.5049168704908455,0.007095203500224249,-11058.314142857143,1.2523459890101316,-16.167125939849626,0.0018309151886126039,0.001104763276532,0.00011312415500154882,100.0,0.9999999999999996,6.0,0.0,0.14835298641951802
24,9.0,0.48213091906224,0.0020741751368648703,-11062.336,0.3661043567075119,-16.173005847953213,0.000535240287584551,0.0007414697499705884,3.307013106468968e-05,99.16666666666669,1.1690451944500146,6.0,0.0,0.15707963267948966
25,9.5,0.41978338251552494,0.003725945923594649,-11073.340714285716,0.6576518111901205,-16.189094611528823,0.00096147925612554,-0.00025258382270740764,5.940555252217746e-05,103.14285714285714,0.6900655593423544,6.0,0.0,0.1658062789394613
26,10.0,0.3992644523617955,0.00010603561018734909,-11076.962428571429,0.018715921412316486,-16.194389515455306,2.736245820478043e-05,-0.0005797325274771978,1.690605322615244e-06,103.0,0.0,6.0,0.0,0.17453292519943295
27,10.5,0.4424098897487893,0.002512997237426776,-11069.346999999998,0.44355909038884506,-16.183255847953212,0.0006484782023222378,0.00010816756537026369,4.006660118996557e-05,111.57142857142857,0.534522483824849,6.0,0.0,0.1832595714594046
28,11.0,0.4792997728931886,0.011057290643810018,-11062.835714285713,1.9516781423760492,-16.173736424394313,0.002853330617509589,0.0006963306615639343,0.0001762946842395729,114.71428571428572,0.9511897312113421,6.0,0.0,0.19198621771937624
29,11.5,0.4618620815803856,0.0017529783234920152,-11065.913571428571,0.3094111919666935,-16.17823621553885,0.0004523555438101535,0.0004183084603858653,2.7949049181577142e-05,109.85714285714286,0.37796447300922814,6.0,0.0,0.20071286397934787
30,12.0,0.4604157527627568,0.0012348014411541484,-11066.168857142857,0.21794986317238688,-16.17860944026733,0.00031864015083701884,0.0003952485544446916,1.9687366207444733e-05,115.71428571428572,0.4879500364742644,6.0,0.0,0.20943951023931956
31,12.5,0.4979620280006642,0.003316756358426563,-11059.541714285713,0.5854273978001926,-16.16892063492063,0.0008558880084801997,0.0009938770024673085,5.288153615060708e-05,112.57142857142857,0.9759000729485332,6.0,0.0,0.2181661564992912
32,13.0,0.5335010869723542,0.0063926480284000895,-11053.268857142859,1.1283407329010364,-16.159749791144527,0.0016496209545332169,0.0015605028949587047,0.0001019227857822856,119.0,1.4142135623730965,6.0,0.0,0.22689280275926285
33,13.5,0.4974327056465886,0.013005946208908884,-11059.635142857142,2.295627541550652,-16.16905722639933,0.0033561806162989297,0.0009854376188715669,0.00020736356255770803,119.28571428571428,1.8898223650461337,6.0,0.0,0.2356194490192345
34,14.0,0.4822774134752216,0.01347598966327167,-11062.310142857144,2.3785930315052592,-16.172968045112786,0.003477475192259505,0.0007438054203541751,0.00021485781816110426,110.14285714285714,1.676163419695052,6.0,0.0,0.2443460952792061
35,14.5,0.4450176521720785,0.012533352937750169,-11068.886714285713,2.212211993630372,-16.182582915622387,0.0032342280608635052,0.00014974507904835232,0.0001998286533112628,116.28571428571428,3.8172540616821102,6.0,0.0,0.2530727415391778
36,15.0,0.3428980965438605,0.008910592952040356,-11086.911428571426,1.5727731195935697,-16.208934837092734,0.002299375905837027,-0.0014784236463744932,0.00014206827164724256,118.42857142857143,0.7867957924694425,6.0,0.0,0.2617993877991494
37,15.5,0.3019889246986323,0.013328248195362413,-11094.132142857143,2.3525157759702178,-16.219491436925647,0.0034393505496647056,-0.002130669279168302,0.00021250226504477862,115.42857142857143,1.9023794624226864,6.0,0.0,0.2705260340591211
38,16.0,0.3129541529142648,0.009677637965292746,-11092.196714285712,1.7081611667020544,-16.216661862990804,0.002497311647226518,-0.0019558424153224142,0.00015429784603077985,116.57142857142857,1.6183471874253752,6.0,0.0,0.2792526803190927
39,16.5,0.31589537223339903,0.003358964604168501,-11091.677571428572,0.5928774064236,-16.215902882205512,0.0008667798339519419,-0.0019089483480640508,5.355449389360906e-05,120.42857142857143,0.9759000729485298,6.0,0.0,0.2879793265790644
40,17.0,0.42104841438008267,0.010017725754098364,-11073.117428571428,1.7681887019527731,-16.18876817042607,0.0025850712016852713,-0.0002324144701689498,0.00015972012091461718,122.42857142857143,2.3704530408864057,6.0,0.0,0.29670597283903605
41,17.5,0.3872527198589734,0.011559934187345378,-11079.082571428571,2.040397743671511,-16.197489139515454,0.0029830376369469067,-0.0007712445946706826,0.00018430870753398867,114.57142857142857,0.9759000729485326,6.0,0.0,0.30543261909900765
42,18.0,0.4419275103557743,0.0414807131691011,-11069.43214285714,7.321594758625232,-16.183380325814536,0.010704085904422948,0.0001004766286376892,0.0006613581451142139,112.42857142857143,1.3972762620115429,6.0,0.0,0.3141592653589793
43,18.5,0.3450105297917793,0.010748080348942776,-11086.53857142857,1.8971006700703608,-16.208389724310774,0.0027735389913312344,-0.0014447435375290704,0.00017136471241797067,105.85714285714286,0.8997354108424384,6.0,0.0,0.32288591161895097
44,19.0,0.3431085305072549,0.003261798430838131,-11086.874285714284,0.5757269938331571,-16.20888053467001,0.0008417061313355532,-0.0014750685397462119,5.200530066012662e-05,106.42857142857143,0.5345224838248483,6.0,0.0,0.3316125578789226
45,19.5,0.38019994463967866,0.008706330337358908,-11080.327428571429,1.5367195425261504,-16.199309106098582,0.002246665997845528,-0.0008836922837430769,0.0001388115594636507,107.71428571428572,0.7559289460184526,6.0,0.0,0.34033920413889424
46,20.0,0.515116442824279,0.013969637698927936,-11056.51385714286,2.4657248716871685,-16.16449394319131,0.003604860923518969,0.0012673827139534025,0.00022272841932145557,110.57142857142857,0.5345224838248489,6.142857142857142,0.3779644730092273,0.3490658503988659
47,20.5,0.6116530235313723,0.005020472337919771,-11039.474571428571,0.8861434904767448,-16.139582706766912,0.0012955314188259947,0.002806537879676784,8.004515880592724e-05,114.85714285714286,0.3779644730092267,6.0,0.0,0.3577924966588375
48,21.0,0.8478109202277261,0.00695388620753516,-10997.791285714286,1.2274026389475925,-16.078642230576445,0.001794448302554241,0.006571780484751294,0.00011087102733268813,111.57142857142857,1.2724180205607036,6.0,0.0,0.3665191429188092
49,21.5,0.8584936813155724,0.006906236431836471,-10995.905714285715,1.2189921676376705,-16.075885547201338,0.001782152291868272,0.0067421037631615385,0.00011011131119321912,108.0,1.8257418583505538,6.0,0.0,0.3752457891787808
50,22.0,0.8180887416210865,0.0074193062450797435,-11003.037428571426,1.3095520680935608,-16.08631203007519,0.0019145498071554093,0.006097897482019242,0.00011829156833145606,111.0,1.000000000000001,6.0,0.0,0.3839724354387525
51,22.5,0.7576415856361022,0.016863487775417886,-11013.706714285712,2.9765067732878974,-16.101910401002506,0.004351618089600779,0.005134143103045889,0.0002688672431894045,111.0,1.2909944487358096,6.0,0.0,0.39269908169872414
52,23.0,0.6460249833676238,0.008791182510812076,-11033.407714285713,1.5516964602528336,-16.130713032581447,0.002268562076394409,0.0033545558346375183,0.00014016442135431084,107.14285714285714,0.3779644730092267,6.0,0.0,0.4014257279586957
53,23.5,0.5765307856794849,0.003215131044810072,-11045.67385714286,0.5674899201951937,-16.148645989974934,0.0008296636260164044,0.0022465576791606745,5.12612474965512e-05,109.71428571428572,0.4879500364742671,6.0,0.0,0.41015237421866746
54,24.0,0.5236454932329256,0.00440646858425025,-11055.008428571431,0.7777681439310201,-16.162293024227235,0.0011370879297259472,0.0014033677664488345,7.025563609534599e-05,111.28571428571428,0.4879500364742644,6.0,0.0,0.4188790204786391
55,24.5,0.4465505826592688,0.002397966136573334,-11068.616142857143,0.4232554109016749,-16.182187343358397,0.0006187944603829701,0.00017418574040979761,3.823257400772437e-05,113.57142857142857,0.5345224838248473,6.0,0.0,0.4276056667386107
56,25.0,0.4054576857767616,0.001828260153332907,-11075.869285714285,0.3226988866242361,-16.19279135338346,0.0004717819979882916,-0.00048098915855574923,2.9149323900611327e-05,117.57142857142857,1.1338934190276817,6.0,0.0,0.4363323129985824
57,25.5,0.4115351805118688,0.005880996262122014,-11074.796571428571,1.038031126241812,-16.191223057644113,0.0015175893658506676,-0.0003840910982797298,9.376513763118894e-05,118.71428571428572,0.4879500364742689,6.0,0.0,0.445058959258554
58,26.0,0.4174022412835767,0.01013647291871985,-11073.761,1.7891482889914119,-16.189709064327488,0.002615713872794809,-0.00029054814463207006,0.00016161339609075718,119.5,1.8708286933869696,6.0,0.0,0.4537856055185257
59,26.5,0.3580145393681425,0.010978379133159818,-11084.243285714285,1.9377497872774356,-16.205034043441938,0.002832967525260093,-0.0012374108521576565,0.0001750365387949889,116.85714285714286,0.6900655593423553,6.0,0.0,0.4625122517784973
60,27.0,0.3375644049332133,0.0061488265833998385,-11087.85285714286,1.0853047849292718,-16.2103111946533,0.001586702901943956,-0.0015634626951451529,9.803535747440987e-05,119.57142857142857,0.7867957924694419,6.0,0.0,0.471238898038469
61,27.5,0.3416225429811292,0.0007409136667391342,-11087.136571428571,0.13077570766095334,-16.209263993316625,0.00019119255506080387,-0.0014987607542444278,1.181294271211752e-05,117.0,0.0,6.0,0.0,0.4799655442984406
62,28.0,0.3727343951075692,0.0017639959403159189,-11081.645142857142,0.3113558674419302,-16.201235588972434,0.0004551986366103879,-0.0010027211435094528,2.812471131632722e-05,126.42857142857143,0.7867957924694425,6.0,0.0,0.4886921905584123
63,28.5,0.3695115180220467,0.00504396466777431,-11082.213999999998,0.8902900276505256,-16.202067251461987,0.001301593607675784,-0.001054105891947193,8.04197146539354e-05,122.71428571428572,1.1126972805283737,6.0,0.0,0.4974188368183839
64,29.0,0.3767188812682972,0.0021736530110869423,-11080.941857142856,0.3836627983748199,-16.200207393483712,0.0005609105239394068,-0.0009391934899286264,3.465618148063142e-05,121.0,1.0000000000000009,6.0,0.0,0.5061454830783556
65,29.5,0.3729245950360221,0.007524974529380513,-11081.611571428572,1.3282031542829102,-16.201186507936505,0.001941817477021552,-0.0009996886432877326,0.00011997631710174951,119.57142857142857,1.718249385968447,6.0,0.0,0.5148721293383272
66,30.0,0.3045230352347336,0.03069134714728108,-11093.684857142856,5.417206919578537,-16.218837510442775,0.007919893157277553,-0.002090266052810112,0.0004893351842248976,118.28571428571428,1.2535663410560185,6.0,0.0,0.5235987755982988
67,30.5,0.2686667065951562,0.025966917848128112,-11100.013714285715,4.5833168017020105,-16.22809022556391,0.006700755558043678,-0.002661950413756466,0.00041401006179333567,118.57142857142857,1.718249385968451,6.0,0.0,0.5323254218582705
68,31.0,0.2359976431396024,0.01446721106185574,-11105.78,2.553549555684019,-16.23652046783626,0.003733259584333225,-0.0031828178135406586,0.00023066160492081264,114.42857142857143,0.975900072948532,6.0,0.0,0.5410520681182421
69,31.5,0.2782544017119541,0.025271721801862924,-11098.321428571431,4.460610528359633,-16.225616123642446,0.0065213604215785025,-0.002509086594069551,0.0004029260294196792,113.85714285714286,0.8997354108424368,6.0,0.0,0.5497787143782138
70,32.0,0.3823811736063976,0.011686372051676363,-11079.942428571423,2.0627147853528656,-16.198746240601498,0.003015664890866992,-0.0008489153131153598,0.00018632460130816906,125.14285714285714,1.4638501094227958,6.0,0.0,0.5585053606381855
71,32.5,0.3800906808509937,0.0036413723962650563,-11080.346714285715,0.6427240761749237,-16.1993373015873,0.0009396550821270886,-0.0008854343583385233,5.80571332958143e-05,119.57142857142857,0.7867957924694404,6.0,0.0,0.5672320068981571
72,33.0,0.29259790440146505,0.0037682200749510077,-11095.789714285715,0.6651134525493435,-16.221914786967414,0.0009723880885227088,-0.002280397364583451,6.0079561047859205e-05,118.0,0.8164965809277268,6.0,0.0,0.5759586531581288
73,33.5,0.2604727318051465,0.01009866765025439,-11101.46,1.7824754322759884,-16.230204678362572,0.0026059582343212263,-0.002792593104159152,0.0001610106383193101,116.28571428571428,0.9511897312113424,6.0,0.0,0.5846852994181003
74,34.0,0.2688730937515645,0.003890603241220576,-11099.977285714285,0.6867148156954879,-16.228036967418547,0.0010039690287939227,-0.002658659828409459,6.203080772742516e-05,114.71428571428572,1.7994708216848745,6.0,0.0,0.5934119456780721
75,34.5,0.32668820647132435,0.00463618978133532,-11089.772571428572,0.8183153135441297,-16.213117794486216,0.0011963674174633708,-0.0017368700908021561,7.391825356718748e-05,112.28571428571428,1.2535663410560172,6.0,0.0,0.6021385919380436
76,35.0,0.5984806667842956,0.025684830926887156,-11041.79957142857,4.533526767581405,-16.142981829573937,0.006627963110499388,0.0025965211090027765,0.000409512538276024,116.0,0.8164965809277257,6.0,0.0,0.6108652381980153
77,35.5,0.7938783141325871,0.0029634759562762077,-11007.310714285715,0.5230712871384531,-16.092559523809527,0.0007647241040038072,0.005711892464435714,4.724892152995514e-05,111.57142857142857,0.9759000729485292,6.0,0.0,0.6195918844579871
78,36.0,0.7206068268015168,0.00536000824548621,-11020.24357142857,0.9460736153781956,-16.111467209690893,0.001383148560493709,0.004543670144981161,8.545863463293157e-05,114.28571428571428,0.7559289460184531,6.0,0.0,0.6283185307179586
79,36.5,0.6776264991396526,0.0020420375726439635,-11027.829857142857,0.3604318837959085,-16.122558270676688,0.000526947198533455,0.00385840252041135,3.255773775614244e-05,114.0,1.154700538379254,6.0,0.0,0.6370451769779303
80,37.0,0.5933339376565111,0.005026937451155224,-11042.708,0.8872846217521195,-16.144309941520472,0.0012971997394079133,0.0025144629434287985,8.014823695889819e-05,108.57142857142857,0.7867957924694429,6.0,0.0,0.6457718232379019
81,37.5,0.524995508044241,0.003430568230456564,-11054.770142857144,0.6055158760845889,-16.161944653299912,0.0008852571287804267,0.0014248920658949033,5.469612425257286e-05,105.42857142857143,0.7867957924694411,6.0,0.0,0.6544984694978736
82,38.0,0.417755122852964,0.0030918513260794547,-11073.698714285712,0.545730310160089,-16.189618003341685,0.0007978513306447097,-0.00028492188890151836,4.929570640815329e-05,101.42857142857143,0.7867957924694425,6.0,0.0,0.6632251157578452
83,38.5,0.3505166153801319,0.003127351424500809,-11085.566714285713,0.5519962905329256,-16.20696888053467,0.0008070121206618612,-0.0013569558821744485,4.986171112334716e-05,104.57142857142857,0.5345224838248483,6.0,0.0,0.6719517620178169
84,39.0,0.3175804626633453,0.0036916342073522366,-11091.380142857144,0.6515955874034729,-16.215468045112782,0.0009526251277817852,-0.0018820816865253301,5.8858495076051536e-05,103.57142857142857,0.7867957924694414,6.0,0.0,0.6806784082777885
85,39.5,0.2875248271608667,0.0036924137637990586,-11096.68514285714,0.6517331837943567,-16.223223893066002,0.0009528262920956283,-0.002361281242837561,5.8870924129612e-05,103.85714285714286,0.377964473009229,6.0,0.0,0.6894050545377601
86,40.0,0.2705128599432401,0.0038988154985159923,-11099.687857142857,0.688164328381217,-16.227613826232247,0.0010060881993878283,-0.002632515805221464,6.216174190953453e-05,106.85714285714286,0.3779644730092274,6.0,0.0,0.6981317007977318
87,40.5,0.30161499973290645,0.0017530288951238414,-11094.198142857143,0.30942011816237114,-16.219587928153718,0.0004523685938055425,-0.0021366310455616664,2.794985548306179e-05,111.0,0.0,6.0,0.0,0.7068583470577035
88,41.0,0.3452039671658201,0.0020916878595173953,-11086.504428571428,0.36919545733118825,-16.208339807852965,0.0005397594405423646,-0.0014416594202823426,3.334934954683519e-05,112.0,0.8164965809277259,6.0,0.0,0.715584993317675
89,41.5,0.3696661060490045,0.0026396357570376066,-11082.186714285714,0.465911548932801,-16.202027360066833,0.0006811572352801362,-0.0010516411790009892,4.208569416188207e-05,119.57142857142857,2.14919697074224,6.0,0.0,0.7243116395776468
90,42.0,0.39516018071420894,0.0051310826159991045,-11077.686857142857,0.9056668682194892,-16.195448621553886,0.0013240743687429268,-0.0006451700109849477,8.180870149245038e-05,130.57142857142858,3.952094080237415,6.0,0.0,0.7330382858376184
91,42.5,0.4393472662200023,0.0030070158162002585,-11069.887571428571,0.5307563336544501,-16.184046157059313,0.0007759595521261004,5.9337859672474156e-05,4.794311019736069e-05,136.0,1.4142135623730958,6.0,0.0,0.7417649320975901
92,43.0,0.477842113015986,0.007988781384584084,-11063.093000000004,1.4100678470672727,-16.174112573099414,0.0020615027003907846,0.000673090096034985,0.00012737113792361503,117.42857142857143,3.823486317361109,6.0,0.0,0.7504915783575616
93,43.5,0.4577165325015241,0.004066626764855833,-11066.645285714285,0.7177840237576251,-16.179305973266498,0.0010493918475991103,0.0003522128598088208,6.483728288645377e-05,116.57142857142857,1.7182493859684496,6.0,0.0,0.7592182246175333
94,44.0,0.3717591146233757,0.014502266649704025,-11081.817285714287,2.5597370772730863,-16.201487259816208,0.003742305668525985,-0.0010182707723059216,0.0002312205224702942,121.57142857142857,1.812653934349932,6.0,0.0,0.767944870877505
95,44.5,0.2879667384839987,0.0090817602604742,-11096.607142857143,1.602985176535182,-16.223109857978276,0.002343545579730103,-0.002354235518918109,0.00014479732052228238,114.85714285714286,2.115700942049815,6.0,0.0,0.7766715171374767
96,45.0,0.1144291331253741,0.017972918779062298,-11127.237571428572,3.1723280020171463,-16.267891186299078,0.004637906435697509,-0.0051210758169541295,0.00028655573440968023,102.85714285714286,0.3779644730092274,6.0,0.0,0.7853981633974483
97,45.5,0.03008153506719609,0.0017089747844347108,-11142.125428571428,0.30164430330139824,-16.289657059314955,0.00044100044342389465,-0.0064658928833624596,2.7247467729716203e-05,102.0,0.0,6.0,0.0,0.7941248096574199
98,46.0,0.007350620213632709,0.008655998711485698,-11146.13757142857,1.5278357085697838,-16.29552276524645,0.0022336779365057426,-0.006828308920498002,0.00013800908457387695,102.85714285714286,0.3779644730092267,6.0,0.0,0.8028514559173915
99,46.5,0.0325711307264266,0.009690155703512195,-11141.686000000002,1.7103706226042632,-16.289014619883037,0.0025005418459125863,-0.0064261993910986965,0.00015449742572691698,103.14285714285714,0.3779644730092267,6.0,0.0,0.8115781021773631
100,47.0,0.23031430740516454,0.011450518990067876,-11106.783142857144,2.0210853048602995,-16.237987050960733,0.002954803077280878,-0.003273431501016721,0.00018256421891770644,109.85714285714286,1.5735915849388875,6.0,0.0,0.8203047484373349
101,47.5,0.2178177674251416,0.003778210980509583,-11108.988857142856,0.6668769073253235,-16.241211779448626,0.0009749662387806547,-0.0034726732177114573,6.023885355426558e-05,109.0,1.1547005383792512,6.0,0.0,0.8290313946973066
102,48.0,0.2470494730247866,0.011641402201783531,-11103.829285714284,2.0547773370273243,-16.233668546365916,0.003004060434251559,-0.0030066101942746552,0.00018560761323735292,108.42857142857143,1.618347187425374,6.0,0.0,0.8377580409572781
103,48.5,0.3978084112073851,0.017148251202864194,-11077.21942857143,3.0267692268131,-16.194765246449457,0.004425101208790178,-0.0006029472844936749,0.0002734074402541094,104.42857142857143,0.7867957924694415,6.0,0.0,0.8464846872172498
104,49.0,0.3862304964137093,0.021067892916669887,-11079.263,3.718609507149398,-16.19775292397661,0.005436563606943402,-0.0007875426703304753,0.00033590123014598197,110.57142857142857,1.2724180205607036,6.0,0.0,0.8552113334772214
105,49.5,0.3804735087920893,0.0032895827996752038,-11080.279142857142,0.5806311016391241,-16.19923851294904,0.0008488758795907604,-0.0008793306451263429,5.244828770719942e-05,111.28571428571428,0.7559289460184531,6.0,0.0,0.8639379797371932
106,50.0,0.5109538971560639,0.002469120077393458,-11057.248571428572,0.4358145083800139,-16.165568086883873,0.0006371557140068027,0.0012010161239948045,3.9367034693743156e-05,105.0,1.4142135623730958,6.0,0.0,0.8726646259971648
107,50.5,0.7651929274763632,0.018045445641981142,-11012.373857142857,3.1851294284829272,-16.09996177944862,0.004656621971466824,0.005254539813976082,0.0002877120846232226,108.42857142857143,0.5345224838248464,6.0,0.0,0.8813912722571364
108,51.0,0.8215811360520338,0.006450924902878804,-11002.421,1.138626950907569,-16.085410818713452,0.0016646592849523304,0.006153579347792441,0.00010285193773421009,107.28571428571428,0.7559289460184551,6.0,0.0,0.890117918517108
109,51.5,0.8411668725142505,0.008518495349087073,-10998.963999999998,1.5035655400848964,-16.0803567251462,0.002198195234044094,0.006465849445091451,0.0001358167652583389,103.42857142857143,1.1338934190276813,6.0,0.0,0.8988445647770796
110,52.0,0.802441357719937,0.011664621264532271,-11005.799285714285,2.0588756409179925,-16.090349832915617,0.003010052106605222,0.005848419495694192,0.00018597781218278144,103.71428571428572,0.9511897312113416,6.0,0.0,0.9075712110370514
111,52.5,0.7157846515941995,0.019345507002787348,-11021.094714285715,3.414598059033908,-16.11271157059315,0.004992102425488682,0.004466786586168517,0.00030843993871320323,106.57142857142857,1.2724180205607034,6.0,0.0,0.9162978572970232
112,53.0,0.5737101612086034,0.0034037462393994183,-11046.171714285712,0.6007816337312557,-16.149373851294904,0.0008783357218296277,0.00220158634608544,5.426848111679841e-05,105.28571428571428,0.7559289460184536,6.0,0.0,0.9250245035569946
113,53.5,0.5020921992129742,0.0031401872221948203,-11058.812714285716,0.5542618858404336,-16.16785484544695,0.000810324394503812,0.001059727422175428,5.006636188042e-05,106.85714285714286,0.6900655593423547,6.0,0.0,0.9337511498169664
114,54.0,0.4843663752426031,0.0025615752918447233,-11061.941428571428,0.4521334084623606,-16.172428989139515,0.0006610137550618657,0.0007771113057679053,4.084111757381214e-05,105.0,0.8164965809277259,6.0,0.0,0.942477796076938
115,54.5,0.4228540996582836,0.008908219264465035,-11072.798714285713,1.572354149493277,-16.188302213868006,0.002298763376452837,-0.00020362507444706912,0.00014203042616456002,110.71428571428572,0.9511897312113402,6.142857142857142,0.3779644730092273,0.9512044423369096
116,55.0,0.4009697768266853,0.0030563452200758298,-11076.661428571431,0.5394632694143646,-16.193949456975776,0.0007886889903722385,-0.0005525432595318843,4.872960590956612e-05,109.71428571428572,0.4879500364742677,6.0,0.0,0.9599310885968813
117,55.5,0.4418538584685903,0.0018491118942185719,-11069.445142857143,0.32637934400131563,-16.18339933166249,0.00047716278362701375,9.930234131785352e-05,2.9481778856685e-05,118.85714285714286,0.6900655593423548,6.0,0.0,0.9686577348568528
118,56.0,0.4760663741094962,0.002615450281680838,-11063.406428571428,0.4616426674184898,-16.17457080200501,0.0006749161804354747,0.0006447781577947801,4.1700086974863594e-05,124.14285714285714,1.0690449676496976,6.0,0.0,0.9773843811168246
119,56.5,0.4656345150549291,0.002158097678551773,-11065.247714285713,0.3809171888501131,-16.177262740183796,0.0005568964749285345,0.00047845519882597004,3.440817113832729e-05,118.85714285714286,0.3779644730092274,6.0,0.0,0.986111027376796
