,Rotation_angle_float,total_score_mean,total_score_sd,score_per_res_mean,score_per_res_sd,%score_deviation_mean,%score_deviation_sd,uhb,uhb_sd,uhb2,uhb2_sd,Rotation_angle_float_rad
0,0.0,-11611.242142857143,9.506053096643212,-3.0685100800362433,0.0025121704800853163,-0.001443036518872116,0.0008198753037174211,219.57142857142858,5.855400437691199,15.142857142857142,0.8997354108424377,0.0
1,0.5,-11617.577571428572,13.26465305309689,-3.070184347629115,0.003505457995004561,-0.0019894527203568463,0.0011440459399974536,218.28571428571428,5.4072262055600415,14.714285714285714,1.3801311186847083,0.008726646259971648
2,1.0,-11616.153714285714,18.824523435439975,-3.069808064028994,0.0049747683497463335,-0.0018666483034677263,0.0016235720242734019,222.0,4.32049379893857,15.571428571428571,1.7182493859684491,0.017453292519943295
3,1.5,-11627.117142857143,6.578565634659153,-3.072705376019329,0.0017385215736415189,-0.00281221890342142,0.0005673862162253367,219.71428571428572,3.9036002917941333,15.142857142857142,1.0690449676496976,0.02617993877991494
4,2.0,-11620.481285714284,10.646560222505645,-3.0709517139836913,0.002813572997490875,-0.0022398914258538205,0.0009182414307211646,219.57142857142858,4.995235825502232,14.428571428571429,1.1338934190276817,0.03490658503988659
5,3.0,-11620.110428571428,11.598867672567069,-3.0708537073391726,0.0030652398711857316,-0.002207905846818592,0.0010003757668030115,219.42857142857142,2.9920529661723845,14.714285714285714,0.9511897312113414,0.05235987755982988
6,4.0,-11626.717285714287,12.988346016260175,-3.0725997055270304,0.0034324381649735287,-0.00277773214081752,0.0011202150910169806,218.57142857142858,5.826867164470195,14.285714285714286,1.704336206492694,0.06981317007977318
7,5.0,-11609.195285714284,11.257562727847732,-3.067969155844156,0.0029750430041880476,-0.0012664997791121608,0.0009709389971608454,216.14285714285714,6.335839103296197,15.571428571428571,0.5345224838248487,0.08726646259971647
8,6.0,-11609.508142857143,12.286503915931064,-3.068051834793114,0.003246961922814711,-0.0012934829910101514,0.001059682817599336,219.57142857142858,4.755948656056704,14.571428571428571,1.5118578920369088,0.10471975511965977
9,7.0,-11594.41142857143,14.810017722893068,-3.064062216852914,0.003913852463766765,8.574033529973565e-06,0.0012773301027431876,223.28571428571428,4.680252333449758,13.0,1.8257418583505538,0.12217304763960307
10,8.0,-11574.297571428571,14.469662019286716,-3.0587467154938084,0.0038239064532999017,0.0017433481365436725,0.0012479752029726043,222.28571428571428,4.923220007078219,14.714285714285714,1.1126972805283732,0.13962634015954636
11,9.0,-11574.400999999998,14.348546802144547,-3.058774048625793,0.0037918992606090387,0.0017344276591856537,0.0012375292929372006,223.14285714285714,6.229729031789731,15.428571428571429,0.9759000729485332,0.15707963267948966
12,10.0,-11571.08642857143,27.495307653350334,-3.0578981048021743,0.007266201811139092,0.0020203018520883447,0.0023714073005815456,217.71428571428572,9.604066599003529,15.714285714285714,1.799470821684875,0.17453292519943295
13,11.0,-11569.572142857143,12.1895629594694,-3.05749792358804,0.003221343276815279,0.002150905526115141,0.0010513218821707596,213.57142857142858,4.353433237386431,14.428571428571429,2.5071326821120348,0.19198621771937624
14,11.5,-11571.511714285714,10.732215920834744,-3.0580104953186344,0.002836209281404514,0.0019836219334489398,0.0009256290384873607,214.71428571428572,5.822779568622013,14.571428571428571,1.7182493859684491,0.20071286397934787
15,12.0,-11593.440714285714,11.74680994588471,-3.063805685593476,0.00310433666646015,9.229591702166868e-05,0.0010131354489798924,222.85714285714286,6.91444313083301,15.142857142857142,1.2149857925879115,0.20943951023931953
16,12.5,-11586.318142857142,10.329688611450525,-3.0619233992751433,0.0027298331425609445,0.0007066013867977205,0.0008909119801371806,219.28571428571428,7.409774753982871,16.428571428571427,0.7867957924694436,0.2181661564992912
17,13.0,-11589.722,12.6607848229617,-3.062822938689218,0.003345873367590454,0.00041302650556796297,0.0010919636884516263,218.85714285714286,9.873003113348565,15.714285714285714,0.9511897312113415,0.22689280275926285
